"Ano-calendário";"CNPJ";"Razão Social";"Nome Fantasia";"Código CNAE";"CNAE";"Município";"UF";"Valor Renúncia Fiscal (R$)"
"2024";"02322789000122";"KNAPP SUDAMERICA LOGISTICA E AUTOMACAO LTDA";"KNAPP SUDAMERICA";"28224";"Fabricação de máquinas, equipamentos e aparelhos para transporte e elevação de cargas e pessoas";"SÃO JOSÉ DOS PINHAIS";"PR";"435328,00"
"2024";"60725975000702";"IMPORTADORA AMERICANA LTDA";"";"47440";"Comércio varejista de ferragens, madeira e materiais de construção";"GASPAR";"SC";"434941,00"
"2024";"11523224000102";"CIENA COMMUNICATIONS BRASIL LTDA";"";"46524";"Comércio atacadista de componentes eletrônicos e equipamentos de telefonia e comunicação";"SÃO PAULO";"SP";"434917,00"
"2024";"01214052000204";"SIMOLDES PLASTICOS INDUSTRIA LIMITADA";"";"22293";"Fabricação de artefatos de material plástico não especificados anteriormente";"CAÇAPAVA";"SP";"434748,00"
"2024";"07086487001198";"CEVA SAUDE ANIMAL LTDA.";"CEVA VETERINARIA";"00000";"Sem informação";"CAMPINAS";"SP";"434574,00"
"2024";"34807954000203";"GREENUP ASSESSORIA, IMPORTACAO E AGRICULTURA SUSTENTAVEL LTDA";"";"20517";"Fabricação de defensivos agrícolas";"ITAJAÍ";"SC";"434358,00"
"2024";"15132425000474";"ESPACO GASTRONOMICO IMPORTADORA LTDA";"ESPACO GASTRONOMICO";"46397";"Comércio atacadista de produtos alimentícios em geral";"TIJUCAS";"SC";"434338,00"
"2024";"03347353000908";"HAIFA QUIMICA DO BRASIL LTDA";"";"20134";"Fabricação de adubos e fertilizantes";"RIO GRANDE";"RS";"433864,00"
"2024";"05098995000431";"NACON ARARAQUARA COMERCIO E REPRESENTACOES LTDA";"";"46311";"Comércio atacadista de leite e laticínios";"TIJUCAS";"SC";"433711,00"
"2024";"40586002000129";"RIO ALTO UFV STL II SPE S/A";"RIO ALTO STL II GERACAO DE ENERGIA SPE LTDA";"00000";"Sem informação";"SANTA LUZIA";"PB";"433688,00"
"2024";"59264051000173";"TECTEXTIL EMBALAGENS INDUSTRIAIS LTDA";"TECTEXTIL";"13596";"Fabricação de outros produtos têxteis não especificados anteriormente";"PIRACICABA";"SP";"433666,00"
"2024";"41870054000195";"JIMI BRASIL LTDA";"JIMI IOT BRASIL";"62023";"Desenvolvimento e licenciamento de programas de computador customizáveis";"SÃO PAULO";"SP";"433489,00"
"2024";"40950642000338";"ALLIANCE TRADING IMPORTACAO E EXPORTACAO LTDA";"ALLIANCE TRADING";"74901";"Atividades profissionais, científicas e técnicas não especificadas anteriormente";"PORTO VELHO";"RO";"433160,00"
"2024";"08008719000180";"OMNIA DO BRASIL REPRESENTACOES COMERCIAIS LTDA";"";"46834";"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo";"LEME";"SP";"432613,00"
"2024";"03402014000120";"SOLABIA BIOTECNOLOGICA LTDA";"SOLABIA BIOTECNOLOGICA";"00000";"Sem informação";"MARINGÁ";"PR";"432032,00"
"2024";"04139735000151";"TRANSVALOREM TRANSPORTES LTDA";"";"49302";"Transporte rodoviário de carga";"ITARARÉ";"SP";"432004,00"
"2024";"97837181002433";"DEXCO S.A";"";"16218";"Fabricação de madeira laminada e de chapas de madeira compensada, prensada e aglomerada";"ITAPETININGA";"SP";"431720,00"
"2024";"14343663000202";"GILSON J. SARETTA LTDA";"JS FARINHAS";"46320";"Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas";"DIONÍSIO CERQUEIRA";"SC";"431687,00"
"2024";"20300157000816";"NOVO ATACADO COMERCIO DE ALIMENTOS LTDA";"NOVO ATACAREJO";"46915";"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios";"MORENO";"PE";"431500,00"
"2024";"08308147000155";"SUPERMEDY IMPORTACAO E EXPORTACAO LTDA";"SUPERMEDY";"46451";"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico";"SÃO PAULO";"SP";"431359,00"
"2024";"12256671000105";"FENG QING & CIA LTDA";"CHEN IMPORTACAO E EXPORTACAO";"47822";"Comércio varejista de calçados e artigos de viagem";"MACAPÁ";"AP";"431302,00"
"2024";"54246970000524";"COOP INDUSTRIAL E COMERCIAL LIMITADA";"";"46893";"Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente";"NAVEGANTES";"SC";"431190,00"
"2024";"25255912000135";"ICTA - INSTITUTO CIENTIFICO E TECNOLOGICO DE AGRONEGOCIO";"ICTA";"72100";"Pesquisa e desenvolvimento experimental em ciências físicas e naturais";"CURITIBA";"PR";"431161,00"
"2024";"58426628000729";"SAMTRONIC INDUSTRIA E COMERCIO LTDA";"";"32507";"Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos";"BRAGANÇA PAULISTA";"SP";"431005,00"
"2024";"33030987000146";"CML PRODUTOS MEDICOS LTDA";"";"46443";"Comércio atacadista de produtos farmacêuticos para uso humano e veterinário";"CAJAMAR";"SP";"430984,00"
"2024";"40586566000161";"RIO ALTO UFV STL VI SPE S/A";"RIO ALTO UFV STL VI SPE LTDA";"00000";"Sem informação";"SANTA LUZIA";"PB";"430940,00"
"2024";"33051491000159";"LABORATORIOS PIERRE FABRE DO BRASIL LTDA";"";"20631";"Fabricação de cosméticos, produtos de perfumaria e de higiene pessoal";"AREAL";"RJ";"430720,00"
"2024";"48123609000184";"CSPC WEISHENG BRAZIL LTDA";"";"46915";"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios";"SÃO PAULO";"SP";"430558,00"
"2024";"07214630000108";"PBA SERVICOS E COMERCIO DE PEDRAS ORNAMENTAIS LTDA";"PBA STONES";"00000";"Sem informação";"SERRA";"ES";"430557,00"
"2024";"13683351000196";"TUGUIR - INDUSTRIA E COMERCIO DE ARTIGOS DE RELOJOARIA E DE VESTUARIO DA AMAZONIA LTDA";"GRUPO TUGUIR";"26523";"Fabricação de cronômetros e relógios";"MANAUS";"AM";"430398,00"
"2024";"48352328000284";"CAMARA TRADE - NEGOCIOS INTERNACIONAIS LTDA";"CAMARA TRADE";"46311";"Comércio atacadista de leite e laticínios";"DIONÍSIO CERQUEIRA";"SC";"430311,00"
"2024";"53359824000461";"BLANVER FARMOQUIMICA E FARMACEUTICA S.A.";"BLANVER S.A";"00000";"Sem informação";"TABOÃO DA SERRA";"SP";"430207,00"
"2024";"36388023000162";"SECRETARIA DE ESTADO DA JUSTICA";"SEJUS";"84248";"Segurança e ordem pública";"VITÓRIA";"ES";"430083,00"
"2024";"53234274000454";"PLASTIREAL INDUSTRIA E COMERCIO DE PLASTICOS LTDA";"";"47890";"Comércio varejista de outros produtos novos não especificados anteriormente";"JOINVILLE";"SC";"429965,00"
"2024";"02212937000407";"HIPERIDEAL EMPREENDIMENTOS LTDA";"HIPERIDEAL";"46915";"Comércio atacadista de mercadorias em geral, com predominância de produtos alimentícios";"SIMÕES FILHO";"BA";"429790,00"
"2024";"33592510005547";"VALE S.A.";"VALE -TERMINAL ILHA GUAIBA";"52311";"Gestão de portos e terminais";"MANGARATIBA";"RJ";"429579,00"
"2024";"10140967000718";"GLOBAL TREND INDUSTRIA E COMERCIO EXTERIOR LTDA";"GLOBAL TREND";"46796";"Comércio atacadista especializado de materiais de construção não especificados anteriormente e de materiais de construção em geral";"SERRA";"ES";"429370,00"
"2024";"42947162000181";"TSC SUBSEA INSPECOES LTDA";"";"71201";"Testes e análises técnicas";"RIO DE JANEIRO";"RJ";"429216,00"
"2024";"04051261000191";"CARTONALE INDUSTRIA E BENEFICIAMENTO DE MATERIAIS PLASTICOS LTDA.";"";"22293";"Fabricação de artefatos de material plástico não especificados anteriormente";"CAJAMAR";"SP";"428911,00"
"2024";"43581343000108";"BCFOODS BRASIL LTDA";"BCFOODS BRASIL";"46397";"Comércio atacadista de produtos alimentícios em geral";"BRUSQUE";"SC";"428313,00"
"2024";"04563003000194";"IMPORTADORA CARIOCA LTDA";"CASA CARIOCA";"00000";"Sem informação";"MANAUS";"AM";"428097,00"
"2024";"61064838008975";"SAINT-GOBAIN DO BRASIL PRODUTOS INDUSTRIAIS E PARA CONSTRUCAO LTDA";"SEKURIT";"00000";"Sem informação";"MAUÁ";"SP";"427680,00"
"2024";"07884692000127";"ALLTECH MAQUINAS E EQUIPAMENTOS LTDA";"";"46630";"Comércio atacadista de máquinas e equipamentos para uso industrial; partes e peças";"CAXIAS DO SUL";"RS";"427495,00"
"2024";"80432693000120";"BENDO & CIA LTDA";"ARNO BENDO ALIMENTOS";"10619";"Beneficiamento de arroz e fabricação de produtos do arroz";"ERMO";"SC";"427334,00"
"2024";"18521969000173";"FRANCE PANIFICACAO LTDA.";"";"46320";"Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas";"SÃO PAULO";"SP";"426781,00"
"2024";"11254548000699";"GMW ENGENHARIA, INDUSTRIA E COMERCIO LTDA.";"";"27902";"Fabricação de equipamentos e aparelhos elétricos não especificados anteriormente";"BARREIRAS";"BA";"426766,00"
"2024";"18105959001471";"OCP FERTILIZANTES LTDA.";"";"46834";"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo";"PALMEIRANTE";"TO";"426665,00"
"2024";"39930073000118";"ETNRLZ ADMINISTRACAO E PARTICIPACOES LTDA";"ETNRLZ";"68102";"Atividades imobiliárias de imóveis próprios";"SÃO PAULO";"SP";"426482,00"
"2024";"40586027000122";"RIO ALTO UFV STL III SPE S/A";"RIO ALTO UFV STL III SPE LTDA";"00000";"Sem informação";"SANTA LUZIA";"PB";"426421,00"
"2024";"13574672000152";"HIDROVIAS DO BRASIL - VILA DO CONDE S.A.";"";"52311";"Gestão de portos e terminais";"BARCARENA";"PA";"426049,00"
"2024";"13863381000184";"MIDFARMA PRODUTOS FARMACEUTICOS LTDA.";"";"46443";"Comércio atacadista de produtos farmacêuticos para uso humano e veterinário";"MANDAGUAÇU";"PR";"425948,00"
"2024";"24292471000260";"HIDROVIAS DO BRASIL - CABOTAGEM LTDA";"";"50114";"Transporte marítimo de cabotagem";"BARCARENA";"PA";"425586,00"
"2024";"02427026000146";"ALIANCA NAVEGACAO E LOGISTICA LTDA.";"";"50114";"Transporte marítimo de cabotagem";"SÃO PAULO";"SP";"425222,00"
"2024";"13625300000108";"HITACHI ASTEMO CAMPINAS LTDA";"";"29433";"Fabricação de peças e acessórios para o sistema de freios de veículos automotores";"CAMPINAS";"SP";"425194,00"
"2024";"18384894000126";"CRIS IMPORT - COMERCIO, IMPORTACAO, EXPORTACAO E REPRESENTACOES LTDA.";"";"46338";"Comércio atacadista de hortifrutigranjeiros";"SÃO PAULO";"SP";"425154,00"
"2024";"08214295000372";"SUPER CANCUN COMERCIO DE PRODUTOS ALIMENTICIOS LTDA";"SERVE BEM BOMBONIERE FESTA E CIA";"47211";"Comércio varejista de produtos de padaria, laticínio, doces, balas e semelhantes";"MANAUS";"AM";"425152,00"
"2024";"12215178000139";"VLP INDUSTRIA ELETRONICA LTDA";"VLP NOBREAKS E ESTABILIZADORES";"27104";"Fabricação de geradores, transformadores e motores elétricos";"CAXIAS DO SUL";"RS";"425134,00"
"2024";"13661479000159";"R H COMERCIO DE ELETRONICOS LTDA";"AUDIO CENTRO";"47539";"Comércio varejista especializado de eletrodomésticos e equipamentos de áudio e vídeo";"MANAUS";"AM";"424545,00"
"2024";"10294308000140";"SARG COMERCIO E DISTRIBUICAO LTDA";"";"46320";"Comércio atacadista de cereais e leguminosas beneficiados, farinhas, amidos e féculas";"CONTAGEM";"MG";"424247,00"
"2024";"15737289000284";"BRILLIUS INDUSTRIA E COMERCIO DE METAIS LTDA.";"";"32116";"Lapidação de gemas e fabricação de artefatos de ourivesaria e joalheria";"MANAUS";"AM";"424178,00"
"2024";"12620329000134";"LLA IMPORTACAO E EXPORTACAO LTDA";"FRUTAS LESSA";"46338";"Comércio atacadista de hortifrutigranjeiros";"MARACANAÚ";"CE";"423336,00"
"2024";"62145453000597";"SUPRIR INDUSTRIA DE METAIS LTDA";"SUPRIR INDUSTRIA DE METAIS";"46931";"Comércio atacadista de mercadorias em geral, sem predominância de alimentos ou de insumos agropecuários";"NAVEGANTES";"SC";"423029,00"
"2024";"01528473000129";"KROHNE CONAUT INSTRUMENTACAO LTDA";"";"26515";"Fabricação de aparelhos e equipamentos de medida, teste e controle";"EMBU";"SP";"422835,00"
"2024";"05101728000395";"PETTRUS MINERACAO E COMERCIO LTDA";"PETTRUS MINERACAO E COMERCIO";"00000";"Sem informação";"CACHOEIRO DE ITAPEMIRIM";"ES";"422758,00"
"2024";"10794046000183";"CONDOR IMPORTADOR & OPERADOR LOGISTICO LTDA";"CONDOR IMPORTADOR & OPERADOR LOGISTICO";"74901";"Atividades profissionais, científicas e técnicas não especificadas anteriormente";"ITAJAÍ";"SC";"422758,00"
"2024";"05744189000140";"AMAZON TEMPER-INDUSTRIA, COMERCIO E SERVICOS LTDA";"AMAZON TEMPER";"00000";"Sem informação";"MANAUS";"AM";"422647,00"
"2024";"45051974000809";"QUIMIVITA FERTILIZANTES LTDA";"QUIMIVITA";"46834";"Comércio atacadista de defensivos agrícolas, adubos, fertilizantes e corretivos do solo";"MATUPÁ";"MT";"422402,00"
"2024";"13583323000105";"BASELL POLIOLEFINAS LTDA.";"";"20312";"Fabricação de resinas termoplásticas";"PINDAMONHANGABA";"SP";"422402,00"
"2024";"61891396000107";"EXPOL IMPORTACAO E EXPORTACAO LTDA";"";"10201";"Preservação do pescado e fabricação de produtos do pescado";"JACAREÍ";"SP";"422350,00"
"2024";"03150253000130";"ERBUS INDUSTRIAL LTDA";"";"13596";"Fabricação de outros produtos têxteis não especificados anteriormente";"ATIBAIA";"SP";"422253,00"
"2024";"08961997000158";"FUNDACAO APOLONIO SALES DE DESENVOLVIMENTO EDUCACIONAL";"FADURPE";"85503";"Atividades de apoio à educação";"RECIFE";"PE";"421898,00"
"2024";"49890150000107";"METALLE COMERCIO INTERNACIONAL LTDA";"";"46893";"Comércio atacadista especializado de outros produtos intermediários não especificados anteriormente";"VARGEM GRANDE PAULISTA";"SP";"421895,00"
"2024";"28672087000162";"SAINT-GOBAIN CANALIZACAO LTDA";"BARBARA";"24393";"Produção de outros tubos de ferro e aço";"BARRA MANSA";"RJ";"421724,00"
"2024";"72020118000192";"DIKLATEX INDUSTRIAL TEXTIL S/A";"";"13308";"Fabricação de tecidos de malha";"JOINVILLE";"SC";"420913,00"
"2024";"87274817000136";"MOINHO DO NORDESTE S/A";"";"10627";"Moagem de trigo e fabricação de derivados";"ANTÔNIO PRADO";"RS";"420432,00"
"2024";"97127559000119";"MK PRODUTOS PARA SAUDE LTDA";"";"32507";"Fabricação de instrumentos e materiais para uso médico e odontológico e de artigos ópticos";"PORTO ALEGRE";"RS";"420136,00"
"2024";"03979800000194";"JOHNSON ELECTRIC AUTOMOTIVO BRASIL LTDA.";"";"28291";"Fabricação de máquinas e equipamentos de uso geral não especificados anteriormente";"ARUJÁ";"SP";"420108,00"
"2024";"04715053000140";"DENUO MEDIC IMPORTACAO E EXPORTACAO LTDA.";"DENUO MEDIC";"46451";"Comércio atacadista de instrumentos e materiais para uso médico, cirúrgico, ortopédico e odontológico";"SÃO PAULO";"SP";"419448,00"
"2024";"00373125000167";"IDIMEX DO BRASIL INDUSTRIA E COMERCIO DE MOVEIS LTDA";"";"31012";"Fabricação de móveis com predominância de madeira";"MAFRA";"SC";"419397,00"
"2024";"13293623000141";"MINERAL STONE EXPORTACAO LTDA";"";"00000";"Sem informação";"SERRA";"ES";"419330,00"
"2024";"37205979000144";"NOVAD COMERCIO DE PRODUTOS QUIMICOS E AUTOMOTIVOS LTDA";"NOVAD";"46818";"Comércio atacadista de combustíveis sólidos, líquidos e gasosos, exceto gás natural e GLP";"CURITIBA";"PR";"419122,00"
"2024";"02691745000412";"TRADENER LIMITADA";"";"00000";"Sem informação";"FLORIANÓPOLIS";"SC";"419085,00"
"2024";"03507415002864";"ESTADO DE MATO GROSSO";"SECRETARIA DE ESTADO DE SEGURANCA PUBLICA - SESP";"84248";"Segurança e ordem pública";"CUIABÁ";"MT";"418874,00"
"2024";"40711860000158";"LUMICENTER DA AMAZONIA INDUSTRIA DE LUMINARIAS E COMPONENTES ELETRONICOS LTDA";"LUMICENTER DA AMAZONIA";"27406";"Fabricação de lâmpadas e outros equipamentos de iluminação";"MANAUS";"AM";"418493,00"
"2024";"56563976000127";"PAINCO INDUSTRIA E COMERCIO SOCIEDADE ANONIMA";"";"29492";"Fabricação de peças e acessórios para veículos automotores não especificados anteriormente";"RIO DAS PEDRAS";"SP";"418337,00"
"2024";"92666536000169";"COMERCIO DE PRODUTOS ALIMENTICIOS FRIGORIFICADOS LTDA";"";"46338";"Comércio atacadista de hortifrutigranjeiros";"PORTO ALEGRE";"RS";"418263,00"
"2024";"14789807000160";"CIANPORT - CIA NORTE DE NAVEGACAO E PORTOS";"CIANPORT";"52311";"Gestão de portos e terminais";"SANTANA";"AP";"417610,00"
"2024";"79578266000176";"DECHRA BRASIL PRODUTOS VETERINARIOS LTDA.";"DECHRA";"00000";"Sem informação";"LONDRINA";"PR";"417590,00"
"2024";"72096100000174";"MICROMAZZA INDUSTRIA DE VALVULAS LTDA";"";"28135";"Fabricação de válvulas, registros e dispositivos semelhantes";"VILA FLORES";"RS";"417199,00"
"2024";"77152338000193";"GEMU IND DE PRODUTOS PLASTICOS E METALURGICOS LTDA";"GEMU";"28135";"Fabricação de válvulas, registros e dispositivos semelhantes";"SÃO JOSÉ DOS PINHAIS";"PR";"416838,00"
"2024";"33611500017780";"GERDAU S.A.";"";"24237";"Produção de laminados longos de aço";"PINDAMONHANGABA";"SP";"416824,00"
"2024";"06710613000280";"RUFINO COMERCIO E INDUSTRIA DE ALIMENTOS LTDA";"DISTRIBUIDORA BARATAO DA CARNE LTDA";"46397";"Comércio atacadista de produtos alimentícios em geral";"MANAUS";"AM";"416573,00"
"2024";"16622284001089";"METSO BRASIL INDUSTRIA E COMERCIO LTDA";"";"24512";"Fundição de ferro e aço";"SOROCABA";"SP";"416369,00"
"2024";"01567613000178";"DELLY KOSMETIC COMERCIO E INDUSTRIA LTDA";"";"20631";"Fabricação de cosméticos, produtos de perfumaria e de higiene pessoal";"RIO DE JANEIRO";"RJ";"415548,00"
"2024";"22137853000102";"COTY BRASIL COMERCIO S.A.";"";"46460";"Comércio atacadista de cosméticos, produtos de perfumaria e de higiene pessoal";"GOIÂNIA";"GO";"415434,00"
"2024";"43997253000194";"HELLER MAQUINAS OPERATRIZES INDUSTRIA E COMERCIO LTDA";"";"28402";"Fabricação de máquinas-ferramenta";"SOROCABA";"SP";"415375,00"
"2024";"03294140000108";"REGISSOL CONSTRUCOES E EMPREENDIMENTOS LTDA";"";"00000";"Sem informação";"SÃO JOSÉ DO RIO PRETO";"SP";"414943,00"
"2024";"35345406000190";"ESPECIALI INDUSTRIA DE ALIMENTOS LTDA";"ESPECIALI ALIMENTOS";"10996";"Fabricação de produtos alimentícios não especificados anteriormente";"CONTAGEM";"MG";"414807,00"
"2024";"28504568000169";"KONTINUER ENGENHARIA E INDUSTRIA S.A.";"";"28330";"Fabricação de máquinas e equipamentos para a agricultura e pecuária, exceto para irrigação";"CURITIBA";"PR";"414661,00"
"2024";"06191273000147";"SUPRE DISTRIBUIDORA DE ALIMENTOS LTDA";"JRC";"46397";"Comércio atacadista de produtos alimentícios em geral";"RIO DE JANEIRO";"RJ";"414510,00"
"2024";"13396399000113";"EMPORIUM IMPORTADORA E DISTRIBUIDORA DE ALIMENTOS LTDA";"EMPORIUM";"46397";"Comércio atacadista de produtos alimentícios em geral";"EMBU";"SP";"414101,00"
"2024";"60955812000384";"EMPREENDIMENTO COMERCIAL INDUSTRIAL ECIL LTDA";"EMPREENDIMENTO COMERCIAL INDUSTRIAL ECIL LTDA";"46371";"Comércio atacadista especializado em produtos alimentícios não especificados anteriormente";"ITAJAÍ";"SC";"414092,00"
"2024";"03384719000161";"METALMATRIX INDUSTRIA METALURGICA LTDA";"";"25993";"Fabricação de produtos de metal não especificados anteriormente";"CAXIAS DO SUL";"RS";"413378,00"
"2024";"45365558000613";"VITTIA S.A.";"";"20134";"Fabricação de adubos e fertilizantes";"SÃO JOAQUIM DA BARRA";"SP";"412797,00"
"2024";"74384306000125";"LICENSING DEVELOPMENT COMERCIO DE VESTUARIO E SERVICOS LTDA";"";"46427";"Comércio atacadista de artigos do vestuário e acessórios";"SÃO PAULO";"SP";"412029,00"
"2024";"45971387000161";"OLOFSFORS LTDA.";"";"46613";"Comércio atacadista de máquinas, aparelhos e equipamentos para uso agropecuário; partes e peças";"CURITIBA";"PR";"411920,00"
"2024";"04571587000140";"ALEGRA INDUSTRIA E COMERCIO LTDA";"";"30113";"Construção de embarcações e estruturas flutuantes";"MANAUS";"AM";"411912,00"
"2024";"51238695000185";"FARMASI COMERCIALIZACAO DE COSMETICOS LTDA";"";"46460";"Comércio atacadista de cosméticos, produtos de perfumaria e de higiene pessoal";"ITAPEVI";"SP";"411679,00"
"2024";"21072669000169";"HARIBO BRASIL INDUSTRIA E COMERCIO DE PRODUTOS ALIMENTICIOS LTDA";"HARIBO";"10937";"Fabricação de produtos derivados do cacau, de chocolates e confeitos";"BAURU";"SP";"411547,00"
"2024";"07477593000120";"SANSSINI PRODUTOS ALIMENTICIOS LTDA";"PRODUTOS SANSSINI";"47296";"Comércio varejista de produtos alimentícios em geral ou especializado em produtos alimentícios não especificados anteriormente; produtos do fumo";"MANAUS";"AM";"410644,00"
"2024";"50272962000682";"WALLERSTEIN INDUSTRIAL E COMERCIAL LTDA";"";"20932";"Fabricação de aditivos de uso industrial";"BARUERI";"SP";"410201,00"
"2024";"00249803000184";"HELISTAR TAXI AEREO ESCOLA DE PILOTAGEM E ASSESSORIA AERONAUTICA LTDA";"";"51129";"Transporte aéreo de passageiros não-regular";"RIO DE JANEIRO";"RJ";"409740,00"
